index,Input,Sentiment,anger,fear,joy,love,sadness,surprise,connotation
3000,i feel fucking pathetic and desperate for your hello,sadness,0,0,0,0,1,0,0
12237,i do feel offended and i think justly,anger,1,0,0,0,0,0,0
2056,i was feeling like garbage all day allergies but im glad i didnt last minute cancel,joy,0,0,1,0,0,0,1
1378,i was feeling slightly more lethargic on the first two weeks but i was back to my normal energy levels this week,sadness,0,0,0,0,1,0,0
1154,i love feeling carefree and without all these nervous feelings shooting through my body like i just saw myself on americas most wanted,joy,0,0,1,0,0,0,1
556,i feel completely blessed to be a part of this group,love,0,0,0,1,0,0,1
15925,i feel to write something is making me reluctant,fear,0,1,0,0,0,0,0
14702,im feeling discontent or too comfortable because there is always something i should be working on in my spiritual life,sadness,0,0,0,0,1,0,0
13665,i persevered and km later im feeling pretty smug,joy,0,0,1,0,0,0,1
6355,i feel about the scratches the way i feel about my wrinkles i am fond of them and regard them as evidence of a life well lived,love,0,0,0,1,0,0,1
1461,i feel shamed for me being me cuz xxx said that yes sometimes it s hard and its frustrating etc,sadness,0,0,0,0,1,0,0
7611,id fancy or feel particularly delicious about either,joy,0,0,1,0,0,0,1
11970,i feel it is vital for google to become a player altogether of web technology aforementioned schmidt,joy,0,0,1,0,0,0,1
2088,i managed to put a stop to all the things i had been doing that left me feeling regretful and miserable everyday,sadness,0,0,0,0,1,0,0
2933,i feel burdened by the desire to do something but what can we do,sadness,0,0,0,0,1,0,0
4789,i feel that entertainers as talented as williams become part of our lives,joy,0,0,1,0,0,0,1
14521,i currently feel like crap but have to at least show my face at work lest they get suspicious at my ringing in sick the day after my holidays,fear,0,1,0,0,0,0,0
7771,i feel too mellow to get worked up about anything,joy,0,0,1,0,0,0,1
14334,i feel they look a little awkward just below,sadness,0,0,0,0,1,0,0
3426,i would feel so devastated that every channel i click on the the tv was another sport event or maybe the same sport event but in different language,sadness,0,0,0,0,1,0,0
5338,i was the one who was bearing all the pain and anguish yet why was it that i was the one that continues to feel the hurt while the ass is still gallivanting and showing off,sadness,0,0,0,0,1,0,0
1782,im only trying to tell you exactly how i feel beeeeeeeeeeeing this sincere,joy,0,0,1,0,0,0,1
11713,i was told it would make my arms go numb but i didnt feel anything numb about it as they pricked my arm with their so called baby iv,sadness,0,0,0,0,1,0,0
10794,i was catapulted back into feeling more terrified of people than i had been in awhile,fear,0,1,0,0,0,0,0
1305,i feel like its rude to ignore people,anger,1,0,0,0,0,0,0
1869,i feel your frustration but it s time to calm the hell down,joy,0,0,1,0,0,0,1
13935,i dun feel happy,joy,0,0,1,0,0,0,1
3204,i do feel that at least it meant they are compassionate and care about the world ba,love,0,0,0,1,0,0,1
844,i guess it doesn t help that i got sick on black friday and was forced against my will to maintain my promise to stay in but being back in the city feels amazing,surprise,0,0,0,0,0,1,1
3747,i didnt feel that it was strong enough to stop me from turning into a strawberry by the end of my holiday,joy,0,0,1,0,0,0,1
6191,im guessing with everyone standing there she was feeling timid about moving through the crowd again,fear,0,1,0,0,0,0,0
15319,i actually started this about hours ago and got distracted and now the flow is all odd and my roommate is here so i feel very rude just typing away,anger,1,0,0,0,0,0,0
4807,i feel curious about this one i think i might fall in love by uncle montagues tales of terror,surprise,0,0,0,0,0,1,1
1913,i feel like i m really doing something worthwhile,joy,0,0,1,0,0,0,1
7820,i restrain all emotion asked asked her su wen is a laugh said see us smiling at the side maybe the feeling that i am sincere concern for su wen is right,joy,0,0,1,0,0,0,1
12680,im feeling festive,joy,0,0,1,0,0,0,1
11655,i always feel a bit personally assaulted,sadness,0,0,0,0,1,0,0
5542,i do i feel very impressed with the one who made the story,surprise,0,0,0,0,0,1,1
1245,i was feeling quite grumpy when ajmed parked the jeep in front of yet another huge rock in the early dusk,anger,1,0,0,0,0,0,0
1354,i should feel like successful independent woman a la destinys child no,joy,0,0,1,0,0,0,1
14569,i then asked as i often do in these situations how i could fix this so she wouldnt feel like i hated her because of my lack of postings on her facebook page,sadness,0,0,0,0,1,0,0
6395,i feel thrilled this will all be over in a matter of days,joy,0,0,1,0,0,0,1
14687,i cant tell you the last time i have woken up feeling like i slept well,joy,0,0,1,0,0,0,1
0,im feeling rather rotten so im not very ambitious right now,sadness,0,0,0,0,1,0,0
5731,i cant help feeling exhausted,sadness,0,0,0,0,1,0,0
353,im trying to wein off them with doctors guidance of course but if i miss a day i feel agitated about everything,fear,0,1,0,0,0,0,0
1648,i feel its been very successful in doing that,joy,0,0,1,0,0,0,1
1549,i keep feeling that sometimes one just has to fake it till they make it,sadness,0,0,0,0,1,0,0
147,i feel disgusted to even be associated with this woman by my race and nationality,anger,1,0,0,0,0,0,0
604,i feel like i fucked up big time but i have to protect a and myself,anger,1,0,0,0,0,0,0
967,i a href http feeling groggy,sadness,0,0,0,0,1,0,0
331,i feel if the pressure vessel has been seriously damaged then far more radiation would have leaked he said,sadness,0,0,0,0,1,0,0
183,i feel the cool water on my skin and the sun hugging me in warm comfort,joy,0,0,1,0,0,0,1
1272,i feel useless return false,sadness,0,0,0,0,1,0,0
543,i saw the video of cena kissing maria and surprisingly i didnt feel like i hated her,sadness,0,0,0,0,1,0,0
9218,i feel sympathetic with mr,love,0,0,0,1,0,0,1
4560,i feel this product deserves a positive review i do want to leave you with a somewhat contradictory final thought,joy,0,0,1,0,0,0,1
2272,i feel rich indeed,joy,0,0,1,0,0,0,1
13159,i feel like im being punished for wanting to make some money,sadness,0,0,0,0,1,0,0
1718,i bike back to my neighborhood and stop by a mall near my house and pick up a rmb tool set and take my monitor apart lcd wireless card bluetooth card isight camera so that i can bring them just the monitor casing heh i m feeling clever at this point,joy,0,0,1,0,0,0,1
381,i feel like im just not passionate about anything anymore,joy,0,0,1,0,0,0,1
1542,i feel strangely sympathetic towards the citizens of the capitol for some reason and the cast s overall chemistry was good the look and feel of the movie was great and i found the story to be engaging and interesting enough to be watchable,love,0,0,0,1,0,0,1
8498,i feel lucky on my birthday,joy,0,0,1,0,0,0,1
9716,i remembered that i gave my day to the holy spirit and filled with his grace how could i feel disturbed with this situation,sadness,0,0,0,0,1,0,0
12127,i set off home feeling quite smug,joy,0,0,1,0,0,0,1
2507,i remember feeling excited about that particular day because i considered myself a grown up and woop,joy,0,0,1,0,0,0,1
859,i feel not worthwhile,joy,0,0,1,0,0,0,1
5382,i came out of there feeling so abused,sadness,0,0,0,0,1,0,0
6040,i feel like my day starts around lunchtime which kind of feels awful,sadness,0,0,0,0,1,0,0
1613,i feel very cheated since i am supporting the family and doing all the other stuff while he spends hours a day gaming,joy,0,0,1,0,0,0,1
474,i knew it was the holy spirit at work plus it feels divine in the gooooood way like a massage reassuring me,joy,0,0,1,0,0,0,1
8048,i am feeling weird and feel wanna know,fear,0,1,0,0,0,0,0
10026,i have a feeling it will be fine,joy,0,0,1,0,0,0,1
1336,im feeling more lively than yesterday still not sure about food though,joy,0,0,1,0,0,0,1
13654,i hate getting behind because then i feel pressured to get it all back up to date so i can move on to other projects,fear,0,1,0,0,0,0,0
553,i write him when something big has happened like a fun trip or milestone and other times i just write him to tell him how im feeling about his sweet baby snuggles or growing personality,joy,0,0,1,0,0,0,1
4618,ill feel lively again,joy,0,0,1,0,0,0,1
14005,i always thought problems were better to deal with immediately then you can feel like things are resolved and you can feel better,joy,0,0,1,0,0,0,1
7882,i started sewing more garments i feel like so many popular clothing brands are so cheaply made,joy,0,0,1,0,0,0,1
8336,i thought made the room feel playful and kid friendly,joy,0,0,1,0,0,0,1
10929,i feel like making this a stubborn battle of wills,anger,1,0,0,0,0,0,0
6717,i was going through my years worth of photos and i feel so pleased that i have come this far,joy,0,0,1,0,0,0,1
2481,i feel so lame complaining that for minutes i get some blurry vision and then have to take it easy the rest of the day,sadness,0,0,0,0,1,0,0
12513,i must not lie radio actually makes you feel wonderful,joy,0,0,1,0,0,0,1
6204,ive always been feeling restless and dissatisfied with our relationship,fear,0,1,0,0,0,0,0
4973,i feel that i no longer have to do things to look cool,joy,0,0,1,0,0,0,1
1275,i feel so weird and scattered with all wonders about a million different things,surprise,0,0,0,0,0,1,1
4172,i feel the corners of my mouth curl into a triumphant grin,joy,0,0,1,0,0,0,1
852,i hate the moment when i completely feel perfect with people around me whom i love the most suddenly disappear,joy,0,0,1,0,0,0,1
1587,i do that i feel ashamed of,sadness,0,0,0,0,1,0,0
10452,i was feeling pretty wimpy in it,fear,0,1,0,0,0,0,0
15019,i see a family of swans i feel joyful and peaceful and blessed,joy,0,0,1,0,0,0,1
12201,i could follow every twitch of thought and swell of feeling quiver through his tortured expression,anger,1,0,0,0,0,0,0
1077,i feel incredibly idiotic but i was also embarrassed because it hadnt been their fault at all and i had yelled at one of the workers on the phone out of frustration about needing to call them a million times sending so many emails and still the problem was not solved,sadness,0,0,0,0,1,0,0
678,i feel like i have all these cute things but i dont feel comfortable in them and dont know how to put them together,joy,0,0,1,0,0,0,1
1159,i face turn red and feel shy emm no,fear,0,1,0,0,0,0,0
539,i love comments so feel free to post one,joy,0,0,1,0,0,0,1
6895,i guess i feel that the things i wrote about were so petty and small that im kind of embarrassed to go back through them,anger,1,0,0,0,0,0,0
2544,i feel all listless,sadness,0,0,0,0,1,0,0
10768,i lived with someone living a lie to keep me in the dark feeding me lies and faking feelings so that id be ignorantly complacent until it was no longer convenient for her to have me there,joy,0,0,1,0,0,0,1
14148,i like it on croissants when im feeling naughty but just eating it alone in a bowl or on a bed of lettuce leaves is satisfying too,love,0,0,0,1,0,0,1
140,i do not feel miserable at all because my family is not the type that celebrates eid,sadness,0,0,0,0,1,0,0
1003,i started walking again yesterday and it feels amazing,joy,0,0,1,0,0,0,1
801,i would say no not yet and i would feel superior and in fact self righteous even if i would not admit it back then because i remember looking at the point so i can see that the point did come up but i could did not face it to protect my ego,joy,0,0,1,0,0,0,1
